,Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
4049,Slovenia,2014,0,0,0,6,6,0,0,0
4050,Slovenia,2015,0,0,0,3,5,0,0,0
4051,Slovenia,2016,0,0,0,4,5,0,0,0
4052,Slovenia,2017,0,0,0,3,6,0,0,0
4053,Slovenia,2018,0,0,0,4,5,0,0,0
4054,Slovenia,2019,0,0,0,4,5,0,0,0
4055,South & Central America,1965,0,0,0,41,0,0,0,3
4056,South & Central America,1966,0,0,0,46,0,0,0,3
4057,South & Central America,1967,0,0,0,48,0,0,0,3
4058,South & Central America,1968,0,0,0,51,0,0,0,4
4059,South & Central America,1969,0,0,0,55,0,0,0,4
4060,South & Central America,1970,0,0,0,65,0,0,0,4
4061,South & Central America,1971,0,0,2,73,0,0,0,4
4062,South & Central America,1972,0,0,2,82,0,0,0,5
4063,South & Central America,1973,0,0,2,93,0,0,0,5
4064,South & Central America,1974,0,0,2,106,1,0,0,5
4065,South & Central America,1975,0,0,2,115,2,0,0,5
4066,South & Central America,1976,0,1,3,129,2,0,0,6
4067,South & Central America,1977,0,1,3,143,1,0,0,6
4068,South & Central America,1978,0,1,4,158,2,0,0,6
4069,South & Central America,1979,0,1,4,179,2,0,0,6
4070,South & Central America,1980,0,1,4,201,2,0,0,7
4071,South & Central America,1981,0,1,4,204,2,0,0,7
4072,South & Central America,1982,0,1,5,220,1,0,0,6
4073,South & Central America,1983,0,1,6,237,3,0,0,6
4074,South & Central America,1984,0,1,6,261,6,0,0,6
4075,South & Central America,1985,0,1,6,283,9,0,0,6
4076,South & Central America,1986,0,1,6,305,5,0,0,6
4077,South & Central America,1987,0,1,6,326,7,0,0,7
4078,South & Central America,1988,0,1,6,338,6,0,0,7
4079,South & Central America,1989,0,2,6,347,6,0,0,7
4080,South & Central America,1990,0,2,8,360,9,0,0,7
4081,South & Central America,1991,0,2,8,385,9,0,0,7
4082,South & Central America,1992,0,2,10,392,8,0,0,7
4083,South & Central America,1993,0,2,10,423,8,0,0,7
4084,South & Central America,1994,0,2,10,448,8,0,0,8
4085,South & Central America,1995,0,2,11,465,9,0,0,8
4086,South & Central America,1996,0,3,12,485,9,0,0,8
4087,South & Central America,1997,0,3,13,513,11,0,0,9
4088,South & Central America,1998,0,3,12,526,10,0,0,9
4089,South & Central America,1999,0,3,14,527,11,0,0,9
4090,South & Central America,2000,0,3,14,555,12,0,0,9
4091,South & Central America,2001,0,3,16,521,21,0,0,9
4092,South & Central America,2002,0,3,18,547,19,0,0,9
4093,South & Central America,2003,0,3,20,570,20,0,0,9
4094,South & Central America,2004,0,4,21,589,19,0,0,9
4095,South & Central America,2005,0,4,22,624,16,0,0,10
4096,South & Central America,2006,1,4,24,652,21,0,0,10
4097,South & Central America,2007,1,5,29,675,19,0,1,10
4098,South & Central America,2008,1,5,33,680,21,0,1,11
4099,South & Central America,2009,0,4,37,697,21,0,2,11
4100,South & Central America,2010,1,5,47,700,21,0,3,11
4101,South & Central America,2011,1,5,49,744,22,0,4,12
4102,South & Central America,2012,1,5,56,730,22,0,7,12
4103,South & Central America,2013,1,6,63,709,21,0,10,12
4104,South & Central America,2014,1,6,69,686,20,1,18,12
4105,South & Central America,2015,1,6,73,671,21,2,31,12
4106,South & Central America,2016,1,6,76,686,24,4,45,12
4107,South & Central America,2017,1,6,79,700,21,7,56,12
4108,South & Central America,2018,1,6,83,718,22,12,65,11
4109,South & Central America,2019,1,5,87,714,24,17,79,11
4110,South Africa,1965,1,0,0,0,0,0,0,0
4111,South Africa,1966,1,0,0,0,0,0,0,0
4112,South Africa,1967,1,0,0,0,0,0,0,0
4113,South Africa,1968,1,0,0,0,0,0,0,0
4114,South Africa,1969,1,0,0,0,0,0,0,0
4115,South Africa,1970,1,0,0,0,0,0,0,0
4116,South Africa,1971,1,0,0,0,0,0,0,0
4117,South Africa,1972,1,0,0,0,0,0,0,0
4118,South Africa,1973,1,0,0,0,0,0,0,0
4119,South Africa,1974,1,0,0,1,0,0,0,0
4120,South Africa,1975,1,0,0,1,0,0,0,0
4121,South Africa,1976,1,0,0,1,0,0,0,0
4122,South Africa,1977,1,0,0,1,0,0,0,0
4123,South Africa,1978,1,0,0,1,0,0,0,0
4124,South Africa,1979,1,0,0,1,0,0,0,0
4125,South Africa,1980,1,0,0,0,0,0,0,0
4126,South Africa,1981,2,0,0,1,0,0,0,0
4127,South Africa,1982,2,0,0,1,0,0,0,0
4128,South Africa,1983,2,0,0,0,0,0,0,0
4129,South Africa,1984,2,0,0,0,3,0,0,0
4130,South Africa,1985,2,0,0,0,5,0,0,0
4131,South Africa,1986,2,0,0,1,8,0,0,0
4132,South Africa,1987,2,0,0,1,6,0,0,0
4133,South Africa,1988,2,0,0,3,10,0,0,0
4134,South Africa,1989,2,0,0,2,11,0,0,0
4135,South Africa,1990,2,0,0,1,8,0,0,0
4136,South Africa,1991,2,0,0,1,9,0,0,0
4137,South Africa,1992,2,0,0,0,9,0,0,0
4138,South Africa,1993,2,0,0,0,7,0,0,0
4139,South Africa,1994,2,0,0,1,9,0,0,0
4140,South Africa,1995,2,0,0,0,11,0,0,0
4141,South Africa,1996,3,0,0,1,11,0,0,0
4142,South Africa,1997,3,0,0,2,12,0,0,0
4143,South Africa,1998,3,0,0,1,13,0,0,0
4144,South Africa,1999,3,0,0,0,12,0,0,0
4145,South Africa,2000,3,0,0,1,13,0,0,0
4146,South Africa,2001,3,0,0,1,10,0,0,0
4147,South Africa,2002,2,0,0,2,11,0,0,0
4148,South Africa,2003,3,0,0,0,12,0,0,1
4149,South Africa,2004,3,0,0,0,13,0,0,1
4150,South Africa,2005,3,0,0,1,11,0,0,1
4151,South Africa,2006,3,0,0,2,10,0,0,1
4152,South Africa,2007,3,0,0,2,11,0,0,1
4153,South Africa,2008,3,0,0,1,13,0,0,1
4154,South Africa,2009,3,0,0,1,12,0,0,1
4155,South Africa,2010,3,0,0,1,13,0,0,1
4156,South Africa,2011,3,0,0,3,12,0,0,1
4157,South Africa,2012,3,0,0,1,12,0,0,1
4158,South Africa,2013,3,0,0,1,14,0,0,1
4159,South Africa,2014,3,0,0,1,13,1,1,1
4160,South Africa,2015,3,0,0,0,12,2,3,1
4161,South Africa,2016,3,0,0,0,15,3,4,1
4162,South Africa,2017,3,0,0,0,15,4,5,1
4163,South Africa,2018,3,0,0,0,11,4,6,1
4164,South Africa,2019,3,0,0,0,14,5,6,1
4165,South Korea,1965,0,0,0,0,0,0,0,0
4166,South Korea,1966,0,0,0,0,0,0,0,0
4167,South Korea,1967,0,0,0,0,0,0,0,0
4168,South Korea,1968,0,0,0,0,0,0,0,0
4169,South Korea,1969,0,0,0,1,0,0,0,0
4170,South Korea,1970,0,0,0,1,0,0,0,0
4171,South Korea,1971,0,0,0,1,0,0,0,0
4172,South Korea,1972,0,0,0,1,0,0,0,0
4173,South Korea,1973,0,0,0,1,0,0,0,0
4174,South Korea,1974,0,0,0,1,0,0,0,0
4175,South Korea,1975,0,0,0,1,0,0,0,0
4176,South Korea,1976,0,0,0,1,0,0,0,0
4177,South Korea,1977,0,0,0,1,0,0,0,0
4178,South Korea,1978,0,0,0,1,2,0,0,0
4179,South Korea,1979,0,0,0,2,3,0,0,1
4180,South Korea,1980,0,0,0,1,3,0,0,1
4181,South Korea,1981,0,0,0,2,2,0,0,1
4182,South Korea,1982,0,0,0,1,3,0,0,1
4183,South Korea,1983,0,0,0,2,8,0,0,1
4184,South Korea,1984,0,0,0,1,11,0,0,1
4185,South Korea,1985,0,0,0,3,16,0,0,1
4186,South Korea,1986,0,0,0,3,28,0,0,1
4187,South Korea,1987,0,0,0,3,39,0,0,1
4188,South Korea,1988,1,0,0,1,40,0,0,1
4189,South Korea,1989,1,0,0,2,47,0,0,1
4190,South Korea,1990,1,0,0,4,52,0,0,2
4191,South Korea,1991,1,0,0,3,56,0,0,2
4192,South Korea,1992,0,0,0,3,56,0,0,3
4193,South Korea,1993,1,0,0,4,58,0,0,3
4194,South Korea,1994,1,0,0,2,58,0,0,3
4195,South Korea,1995,1,0,0,2,67,0,0,4
4196,South Korea,1996,1,0,0,2,73,0,0,4
4197,South Korea,1997,1,0,0,2,77,0,0,4
4198,South Korea,1998,1,0,0,4,89,0,0,4
4199,South Korea,1999,1,0,0,4,103,0,0,4
4200,South Korea,2000,1,0,0,4,108,0,0,4
4201,South Korea,2001,1,0,0,2,112,0,0,4
4202,South Korea,2002,2,0,0,3,119,0,0,4
4203,South Korea,2003,2,0,0,4,129,0,0,4
4204,South Korea,2004,2,1,0,4,130,0,0,4
4205,South Korea,2005,2,1,0,3,146,0,0,4
4206,South Korea,2006,2,1,0,3,148,0,0,4
4207,South Korea,2007,2,1,0,3,142,0,0,4
4208,South Korea,2008,2,1,0,3,150,0,0,4
4209,South Korea,2009,2,1,1,2,147,0,0,4
4210,South Korea,2010,3,1,1,3,148,0,0,4
4211,South Korea,2011,3,1,1,4,154,1,0,4
4212,South Korea,2012,3,1,2,4,150,1,0,4
4213,South Korea,2013,3,1,2,4,138,1,1,4
4214,South Korea,2014,3,1,3,2,156,2,1,4
4215,South Korea,2015,3,1,5,2,164,4,1,5
4216,South Korea,2016,3,1,6,2,161,5,1,5
4217,South Korea,2017,3,1,9,2,148,7,2,5
4218,South Korea,2018,3,2,11,3,133,9,2,5
4219,South Korea,2019,3,2,14,2,145,12,2,5
4220,Spain,1965,0,0,0,19,0,0,0,0
4221,Spain,1966,0,0,0,27,0,0,0,0
4222,Spain,1967,0,0,0,22,0,0,0,0
4223,Spain,1968,0,0,0,24,0,0,0,0
4224,Spain,1969,0,0,0,30,0,0,0,1
4225,Spain,1970,0,0,0,27,0,0,0,1
4226,Spain,1971,0,0,0,31,2,0,0,1
4227,Spain,1972,0,0,0,35,4,0,0,1
4228,Spain,1973,0,0,0,28,6,0,0,1
4229,Spain,1974,0,0,0,30,7,0,0,1
4230,Spain,1975,0,0,0,26,7,0,0,1
4231,Spain,1976,0,0,0,20,7,0,0,2
4232,Spain,1977,0,0,0,39,6,0,0,1
4233,Spain,1978,0,0,0,40,7,0,0,1
4234,Spain,1979,0,0,0,46,6,0,0,2
4235,Spain,1980,0,0,0,29,5,0,0,2
4236,Spain,1981,0,0,0,21,9,0,0,2
4237,Spain,1982,0,0,0,26,8,0,0,2
4238,Spain,1983,0,0,0,27,10,0,0,2
4239,Spain,1984,0,0,0,31,23,0,0,1
4240,Spain,1985,0,0,0,31,28,0,0,1
4241,Spain,1986,0,0,0,26,37,0,0,1
4242,Spain,1987,0,0,0,27,41,0,0,1
4243,Spain,1988,0,0,0,35,50,0,0,1
4244,Spain,1989,0,0,0,19,56,0,0,2
4245,Spain,1990,0,0,0,25,54,0,0,2
4246,Spain,1991,0,0,0,27,55,0,0,2
4247,Spain,1992,0,0,0,18,55,0,0,2
4248,Spain,1993,0,0,0,24,56,0,0,2
4249,Spain,1994,0,0,0,28,55,0,0,2
4250,Spain,1995,0,0,1,23,55,0,0,2
4251,Spain,1996,0,0,1,39,56,0,0,2
4252,Spain,1997,0,0,1,34,55,0,0,2
4253,Spain,1998,0,0,1,34,58,0,1,2
4254,Spain,1999,0,0,1,22,58,0,2,2
4255,Spain,2000,0,0,1,29,62,0,4,2
4256,Spain,2001,0,0,1,41,63,0,6,3
4257,Spain,2002,0,0,2,22,63,0,9,3
4258,Spain,2003,0,0,3,41,61,0,12,3
4259,Spain,2004,0,1,3,31,63,0,15,3
4260,Spain,2005,0,1,2,17,57,0,21,3
4261,Spain,2006,0,1,2,25,60,0,23,3
4262,Spain,2007,0,1,2,27,55,0,27,3
4263,Spain,2008,0,1,3,23,58,2,32,3
4264,Spain,2009,0,1,3,26,52,6,37,3
4265,Spain,2010,0,1,3,42,61,7,43,2
4266,Spain,2011,0,1,4,30,57,8,42,2
4267,Spain,2012,0,1,4,20,61,11,49,2
4268,Spain,2013,0,1,5,36,56,13,55,2
4269,Spain,2014,0,0,5,39,57,13,52,2
4270,Spain,2015,0,1,5,28,57,13,49,2
4271,Spain,2016,0,1,5,36,58,13,48,2
4272,Spain,2017,0,1,6,18,58,14,49,2
4273,Spain,2018,0,1,6,34,55,12,50,2
4274,Spain,2019,0,1,6,25,58,15,56,2
4275,Sri Lanka,1965,0,0,0,0,0,0,0,0
4276,Sri Lanka,1966,0,0,0,0,0,0,0,0
4277,Sri Lanka,1967,0,0,0,0,0,0,0,0
4278,Sri Lanka,1968,0,0,0,0,0,0,0,0
4279,Sri Lanka,1969,0,0,0,0,0,0,0,0
4280,Sri Lanka,1970,0,0,0,0,0,0,0,0
4281,Sri Lanka,1971,0,0,0,0,0,0,0,0
4282,Sri Lanka,1972,0,0,0,0,0,0,0,0
4283,Sri Lanka,1973,0,0,0,0,0,0,0,0
4284,Sri Lanka,1974,0,0,0,0,0,0,0,0
4285,Sri Lanka,1975,0,0,0,1,0,0,0,0
4286,Sri Lanka,1976,0,0,0,1,0,0,0,0
4287,Sri Lanka,1977,0,0,0,1,0,0,0,0
4288,Sri Lanka,1978,0,0,0,1,0,0,0,0
4289,Sri Lanka,1979,0,0,0,1,0,0,0,0
4290,Sri Lanka,1980,0,0,0,1,0,0,0,0
4291,Sri Lanka,1981,0,0,0,1,0,0,0,0
4292,Sri Lanka,1982,0,0,0,1,0,0,0,0
4293,Sri Lanka,1983,0,0,0,1,0,0,0,0
4294,Sri Lanka,1984,0,0,0,2,0,0,0,0
4295,Sri Lanka,1985,0,0,0,2,0,0,0,0
4296,Sri Lanka,1986,0,0,0,2,0,0,0,0
4297,Sri Lanka,1987,0,0,0,2,0,0,0,0
4298,Sri Lanka,1988,0,0,0,2,0,0,0,0
4299,Sri Lanka,1989,0,0,0,2,0,0,0,0
4300,Sri Lanka,1990,0,0,0,3,0,0,0,0
4301,Sri Lanka,1991,0,0,0,3,0,0,0,0
4302,Sri Lanka,1992,0,0,0,2,0,0,0,0
4303,Sri Lanka,1993,0,0,0,3,0,0,0,0
4304,Sri Lanka,1994,0,0,0,4,0,0,0,0
4305,Sri Lanka,1995,0,0,0,4,0,0,0,0
4306,Sri Lanka,1996,0,0,0,3,0,0,0,0
4307,Sri Lanka,1997,0,0,0,3,0,0,0,0
4308,Sri Lanka,1998,0,0,0,3,0,0,0,0
4309,Sri Lanka,1999,0,0,0,4,0,0,0,0
4310,Sri Lanka,2000,0,0,0,3,0,0,0,0
4311,Sri Lanka,2001,0,0,0,3,0,0,0,0
4312,Sri Lanka,2002,0,0,0,2,0,0,0,0
4313,Sri Lanka,2003,0,0,0,3,0,0,0,0
4314,Sri Lanka,2004,0,0,0,2,0,0,0,0
4315,Sri Lanka,2005,0,0,0,3,0,0,0,0
4316,Sri Lanka,2006,0,0,0,4,0,0,0,0
4317,Sri Lanka,2007,0,0,0,3,0,0,0,0
4318,Sri Lanka,2008,0,0,0,4,0,0,0,0
4319,Sri Lanka,2009,0,0,0,3,0,0,0,0
4320,Sri Lanka,2010,0,0,0,5,0,0,0,0
4321,Sri Lanka,2011,0,0,0,4,0,0,0,0
4322,Sri Lanka,2012,0,0,0,3,0,0,0,0
4323,Sri Lanka,2013,0,0,0,6,0,0,0,0
4324,Sri Lanka,2014,0,0,0,4,0,0,0,0
4325,Sri Lanka,2015,0,0,0,5,0,0,0,0
4326,Sri Lanka,2016,0,0,0,4,0,0,0,0
4327,Sri Lanka,2017,0,0,0,4,0,0,0,0
4328,Sri Lanka,2018,0,0,0,6,0,0,0,0
4329,Sri Lanka,2019,0,0,0,4,0,0,0,0
4330,Sweden,1965,0,0,0,46,0,0,0,0
4331,Sweden,1966,0,0,0,45,0,0,0,0
4332,Sweden,1967,0,0,0,49,0,0,0,0
4333,Sweden,1968,0,0,0,48,0,0,0,1
4334,Sweden,1969,0,0,0,41,0,0,0,1
4335,Sweden,1970,0,0,0,41,0,0,0,1
4336,Sweden,1971,0,0,0,52,0,0,0,1
4337,Sweden,1972,0,0,0,53,1,0,0,1
4338,Sweden,1973,0,0,0,59,2,0,0,1
4339,Sweden,1974,0,0,0,57,2,0,0,1
4340,Sweden,1975,0,0,0,57,11,0,0,1
4341,Sweden,1976,0,0,0,54,15,0,0,1
4342,Sweden,1977,0,0,0,53,19,0,0,1
4343,Sweden,1978,0,0,0,57,23,0,0,1
4344,Sweden,1979,0,0,0,61,21,0,0,1
4345,Sweden,1980,0,0,0,58,26,0,0,1
4346,Sweden,1981,0,0,0,59,37,0,0,1
4347,Sweden,1982,0,0,1,55,39,0,0,1
4348,Sweden,1983,0,0,1,63,41,0,0,0
4349,Sweden,1984,0,0,1,67,50,0,0,0
4350,Sweden,1985,0,0,1,70,58,0,0,0
4351,Sweden,1986,0,0,1,60,69,0,0,1
4352,Sweden,1987,0,0,1,71,67,0,0,0
4353,Sweden,1988,0,0,2,69,69,0,0,0
4354,Sweden,1989,0,0,2,71,65,0,0,0
4355,Sweden,1990,0,0,1,72,68,0,0,0
4356,Sweden,1991,0,0,1,63,76,0,0,0
4357,Sweden,1992,0,0,2,74,63,0,0,0
4358,Sweden,1993,0,0,2,74,61,0,0,0
4359,Sweden,1994,0,0,2,59,73,0,0,0
4360,Sweden,1995,0,0,2,68,69,0,0,0
4361,Sweden,1996,0,0,2,51,74,0,0,0
4362,Sweden,1997,0,0,2,69,69,0,0,0
4363,Sweden,1998,0,0,2,74,73,0,0,0
4364,Sweden,1999,0,0,2,71,73,0,0,0
4365,Sweden,2000,0,0,4,78,57,0,0,0
4366,Sweden,2001,0,0,3,79,72,0,0,0
4367,Sweden,2002,0,0,4,66,68,0,0,0
4368,Sweden,2003,0,0,4,53,67,0,0,0
4369,Sweden,2004,0,0,7,60,77,0,0,0
4370,Sweden,2005,0,0,7,72,72,0,0,0
4371,Sweden,2006,0,0,8,61,66,0,0,0
4372,Sweden,2007,0,0,9,66,66,0,1,0
4373,Sweden,2008,0,0,10,68,63,0,1,0
4374,Sweden,2009,0,0,11,65,52,0,2,0
4375,Sweden,2010,0,0,12,66,57,0,3,0
4376,Sweden,2011,0,0,11,67,60,0,6,0
4377,Sweden,2012,0,0,12,78,64,0,7,0
4378,Sweden,2013,0,0,11,61,66,0,9,0
4379,Sweden,2014,0,0,10,63,64,0,11,0
4380,Sweden,2015,0,0,10,75,56,0,16,0
4381,Sweden,2016,0,0,11,62,63,0,15,0
4382,Sweden,2017,0,0,12,64,65,0,17,0
4383,Sweden,2018,0,0,11,62,68,0,16,0
4384,Sweden,2019,0,0,13,65,67,0,19,0
4385,Switzerland,1965,0,0,0,24,0,0,0,0
4386,Switzerland,1966,0,0,0,27,0,0,0,0
4387,Switzerland,1967,0,0,0,29,0,0,0,0
4388,Switzerland,1968,0,0,0,29,0,0,0,0
4389,Switzerland,1969,0,0,0,28,0,0,0,0
4390,Switzerland,1970,0,0,0,29,1,0,0,0
4391,Switzerland,1971,0,0,0,29,1,0,0,0
4392,Switzerland,1972,0,0,0,24,3,0,0,0
4393,Switzerland,1973,0,0,0,26,6,0,0,0
4394,Switzerland,1974,0,0,0,27,7,0,0,0
4395,Switzerland,1975,0,0,0,32,7,0,0,0
4396,Switzerland,1976,0,0,0,25,7,0,0,0
4397,Switzerland,1977,0,0,0,34,8,0,0,0
4398,Switzerland,1978,0,0,0,31,8,0,0,0
4399,Switzerland,1979,0,0,0,29,11,0,0,0
4400,Switzerland,1980,0,0,0,33,14,0,0,0
4401,Switzerland,1981,0,0,0,35,15,0,0,0
4402,Switzerland,1982,0,0,0,35,15,0,0,0
4403,Switzerland,1983,0,0,0,35,15,0,0,0
4404,Switzerland,1984,0,0,0,29,18,0,0,0
4405,Switzerland,1985,0,0,0,32,22,0,0,0
4406,Switzerland,1986,0,0,0,32,22,0,0,0
4407,Switzerland,1987,0,0,0,34,22,0,0,0
4408,Switzerland,1988,0,0,0,35,22,0,0,0
4409,Switzerland,1989,0,0,0,29,22,0,0,0
4410,Switzerland,1990,0,0,0,29,23,0,0,0
4411,Switzerland,1991,0,0,0,32,22,0,0,0
4412,Switzerland,1992,0,0,0,32,23,0,0,0
4413,Switzerland,1993,0,0,0,35,23,0,0,0
4414,Switzerland,1994,0,0,0,39,24,0,0,0
4415,Switzerland,1995,0,0,0,35,24,0,0,0
4416,Switzerland,1996,0,0,0,28,24,0,0,0
4417,Switzerland,1997,0,0,0,34,25,0,0,0
4418,Switzerland,1998,0,0,0,33,25,0,0,0
4419,Switzerland,1999,0,0,0,40,24,0,0,0
4420,Switzerland,2000,0,0,0,36,26,0,0,0
4421,Switzerland,2001,0,0,0,41,26,0,0,0
4422,Switzerland,2002,0,0,0,35,27,0,0,0
4423,Switzerland,2003,0,0,0,34,27,0,0,0
4424,Switzerland,2004,0,0,0,33,26,0,0,0
4425,Switzerland,2005,0,0,1,31,23,0,0,0
4426,Switzerland,2006,0,0,1,30,27,0,0,0
4427,Switzerland,2007,0,0,1,35,27,0,0,0
4428,Switzerland,2008,0,0,1,36,27,0,0,0
4429,Switzerland,2009,0,0,1,35,27,0,0,0
4430,Switzerland,2010,0,0,1,36,26,0,0,0
4431,Switzerland,2011,0,0,1,32,26,0,0,0
4432,Switzerland,2012,0,0,1,38,25,0,0,0
4433,Switzerland,2013,0,0,1,38,26,0,0,0
4434,Switzerland,2014,0,0,1,38,27,0,0,0
4435,Switzerland,2015,0,0,1,38,23,1,0,0
4436,Switzerland,2016,0,0,1,34,21,1,0,0
4437,Switzerland,2017,0,0,1,34,20,1,0,0
4438,Switzerland,2018,0,0,1,34,24,1,0,0
4439,Switzerland,2019,0,0,1,34,23,2,0,0
4440,Taiwan,1965,0,0,0,2,0,0,0,0
4441,Taiwan,1966,0,0,0,2,0,0,0,0
4442,Taiwan,1967,0,0,0,2,0,0,0,0
4443,Taiwan,1968,0,0,0,3,0,0,0,0
4444,Taiwan,1969,0,0,0,3,0,0,0,0
4445,Taiwan,1970,0,0,0,2,0,0,0,0
4446,Taiwan,1971,0,0,0,3,0,0,0,0
4447,Taiwan,1972,0,0,0,3,0,0,0,0
4448,Taiwan,1973,0,0,0,3,0,0,0,0
4449,Taiwan,1974,0,0,0,4,0,0,0,0
4450,Taiwan,1975,0,0,0,5,0,0,0,0
4451,Taiwan,1976,0,0,0,4,0,0,0,0
4452,Taiwan,1977,0,0,0,4,0,0,0,0
4453,Taiwan,1978,0,0,0,4,2,0,0,0
4454,Taiwan,1979,0,0,0,4,6,0,0,0
4455,Taiwan,1980,0,0,0,2,8,0,0,0
4456,Taiwan,1981,0,0,0,4,10,0,0,0
4457,Taiwan,1982,0,0,0,4,13,0,0,0
4458,Taiwan,1983,0,0,0,4,18,0,0,0
4459,Taiwan,1984,0,0,0,4,24,0,0,0
4460,Taiwan,1985,0,0,0,6,28,0,0,0
4461,Taiwan,1986,0,0,0,6,26,0,0,0
4462,Taiwan,1987,0,0,0,5,33,0,0,0
4463,Taiwan,1988,0,0,0,4,30,0,0,1
4464,Taiwan,1989,0,0,0,4,28,0,0,1
4465,Taiwan,1990,0,0,0,6,32,0,0,1
4466,Taiwan,1991,0,0,0,3,35,0,0,1
4467,Taiwan,1992,0,0,0,6,33,0,0,1
4468,Taiwan,1993,0,0,0,4,34,0,0,1
4469,Taiwan,1994,0,0,0,5,34,0,0,1
4470,Taiwan,1995,0,0,0,4,35,0,0,1
4471,Taiwan,1996,0,0,0,4,37,0,0,1
4472,Taiwan,1997,0,0,0,5,36,0,0,1
4473,Taiwan,1998,0,0,0,6,36,0,0,1
4474,Taiwan,1999,1,0,0,5,38,0,0,1
4475,Taiwan,2000,1,0,1,4,38,0,0,1
4476,Taiwan,2001,1,0,1,5,35,0,0,1
4477,Taiwan,2002,1,0,1,2,39,0,0,1
4478,Taiwan,2003,1,0,1,3,38,0,0,2
4479,Taiwan,2004,1,0,1,3,39,0,0,2
4480,Taiwan,2005,1,0,1,3,39,0,0,2
4481,Taiwan,2006,1,0,1,4,39,0,0,2
4482,Taiwan,2007,1,0,1,4,40,0,0,2
4483,Taiwan,2008,1,0,1,4,40,0,0,2
4484,Taiwan,2009,1,0,1,3,41,0,0,2
4485,Taiwan,2010,1,0,1,4,41,0,1,2
4486,Taiwan,2011,1,0,1,3,42,0,1,1
4487,Taiwan,2012,1,0,1,5,40,0,1,1
4488,Taiwan,2013,1,0,1,5,41,0,1,1
4489,Taiwan,2014,1,0,1,4,42,0,1,1
4490,Taiwan,2015,1,0,1,4,36,0,1,1
4491,Taiwan,2016,1,0,1,6,31,1,1,2
4492,Taiwan,2017,1,0,1,5,22,1,1,2
4493,Taiwan,2018,1,0,1,4,27,2,1,2
4494,Taiwan,2019,1,0,1,5,32,4,1,1
4495,Thailand,1965,0,0,0,0,0,0,0,0
4496,Thailand,1966,0,0,0,1,0,0,0,0
4497,Thailand,1967,0,0,0,1,0,0,0,0
4498,Thailand,1968,0,0,0,1,0,0,0,0
4499,Thailand,1969,0,0,0,1,0,0,0,0
4500,Thailand,1970,0,0,0,1,0,0,0,0
4501,Thailand,1971,0,0,0,2,0,0,0,0
4502,Thailand,1972,0,0,0,1,0,0,0,0
4503,Thailand,1973,0,0,0,1,0,0,0,0
4504,Thailand,1974,0,0,0,2,0,0,0,0
4505,Thailand,1975,0,0,0,3,0,0,0,0
4506,Thailand,1976,0,0,0,3,0,0,0,0
4507,Thailand,1977,0,0,0,3,0,0,0,0
4508,Thailand,1978,0,0,0,2,0,0,0,0
4509,Thailand,1979,0,0,0,3,0,0,0,0
4510,Thailand,1980,0,0,0,1,0,0,0,0
4511,Thailand,1981,0,0,0,2,0,0,0,0
4512,Thailand,1982,0,0,0,3,0,0,0,0
4513,Thailand,1983,0,0,0,3,0,0,0,0
4514,Thailand,1984,0,0,0,4,0,0,0,0
4515,Thailand,1985,0,0,0,3,0,0,0,0
4516,Thailand,1986,0,0,0,5,0,0,0,0
4517,Thailand,1987,0,0,0,4,0,0,0,0
4518,Thailand,1988,0,0,0,3,0,0,0,0
4519,Thailand,1989,0,0,0,5,0,0,0,0
4520,Thailand,1990,0,0,0,4,0,0,0,0
4521,Thailand,1991,0,0,0,4,0,0,0,0
4522,Thailand,1992,0,0,0,4,0,0,0,1
4523,Thailand,1993,0,0,0,3,0,0,0,1
4524,Thailand,1994,0,0,0,4,0,0,0,1
4525,Thailand,1995,0,0,0,6,0,0,0,1
4526,Thailand,1996,0,0,0,7,0,0,0,1
4527,Thailand,1997,0,0,0,7,0,0,0,1
4528,Thailand,1998,0,0,0,5,0,0,0,1
4529,Thailand,1999,0,0,0,3,0,0,0,1
4530,Thailand,2000,0,0,0,5,0,0,0,1
4531,Thailand,2001,0,0,0,6,0,0,0,1
4532,Thailand,2002,0,0,0,7,0,0,0,1
4533,Thailand,2003,0,1,1,7,0,0,0,1
4534,Thailand,2004,0,1,1,5,0,0,0,1
4535,Thailand,2005,0,1,1,5,0,0,0,1
4536,Thailand,2006,0,1,1,7,0,0,0,1
4537,Thailand,2007,0,1,2,7,0,0,0,1
4538,Thailand,2008,0,1,2,6,0,0,0,1
4539,Thailand,2009,0,1,2,6,0,0,0,2
4540,Thailand,2010,0,1,3,5,0,0,0,2
4541,Thailand,2011,0,1,3,7,0,0,0,2
4542,Thailand,2012,0,1,4,8,0,0,0,2
4543,Thailand,2013,0,1,5,5,0,1,0,2
4544,Thailand,2014,0,1,6,5,0,1,0,2
4545,Thailand,2015,0,1,7,3,0,2,0,2
4546,Thailand,2016,0,1,8,3,0,3,0,2
4547,Thailand,2017,0,1,9,4,0,4,1,2
4548,Thailand,2018,0,1,10,7,0,4,1,2
4549,Thailand,2019,0,1,13,6,0,5,2,2
4550,Trinidad and Tobago,1965,0,0,0,0,0,0,0,0
4551,Trinidad and Tobago,1966,0,0,0,0,0,0,0,0
